ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu3:memory, ReadInFlight, , Accumulator, 549676000, 3, 7905, 7905, 7905, 1, 1
cpu3:memory, ReadPending, , Accumulator, 549676000, 3, 7905, 7905, 7905, 1, 1
cpu3:memory, ReadBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, WriteInFlight, , Accumulator, 549676000, 3, 5752, 5752, 5752, 1, 1
cpu3:memory, WritePending, , Accumulator, 549676000, 3, 5752, 5752, 5752, 1, 1
cpu3:memory, WriteBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, FlushInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, FlushPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, ReadLockInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, ReadLockPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, ReadLockBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, WriteUnlockInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, WriteUnlockPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, WriteUnlockBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, LoadLinkInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, LoadLinkPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, StoreCondInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, StoreCondPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, CustomInFlight, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, CustomPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, CustomBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, FencePending, , Accumulator, 549676000, 3, 1406, 1406, 1406, 1, 1
cpu3:memory, AMOAddBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOAddPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOXorBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOXorPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOAndBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOAndPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOOrBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOOrPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMinBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMinPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMaxBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMaxPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMinuBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMinuPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMaxuBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOMaxuPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOSwapBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:memory, AMOSwapPending, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:remote_memory:xbgasNicIface:iface, packet_latency, , Accumulator, 549676000, 3, 2584, 115160, 58, 43, 46
cpu3:remote_memory:xbgasNicIface:iface, send_bit_count, , Accumulator, 549676000, 3, 0, 0, 58, 0, 0
cpu3:remote_memory:xbgasNicIface:iface, output_port_stalls, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:remote_memory:xbgasNicIface:iface, idle_time, , Accumulator, 549676000, 3, 61199600, 1469954187920000, 59, 35000, 38093600
cpu3:remote_memory, RmtReadInFlight, , Accumulator, 549676000, 3, 7, 7, 7, 1, 1
cpu3:remote_memory, RmtReadPending, , Accumulator, 549676000, 3, 7, 7, 7, 1, 1
cpu3:remote_memory, RmtReadBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3:remote_memory, RmtWriteInFlight, , Accumulator, 549676000, 3, 22, 22, 22, 1, 1
cpu3:remote_memory, RmtWritePending, , Accumulator, 549676000, 3, 22, 22, 22, 1, 1
cpu3:remote_memory, RmtWritesBytes, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
cpu3, TotalCycles, core_0, Accumulator, 549676000, 3, 1374190, 1888398156100, 1, 1374190, 1374190
cpu3, CyclesWithIssue, core_0, Accumulator, 549676000, 3, 27693, 766902249, 1, 27693, 27693
cpu3, FloatsRead, core_0, Accumulator, 549676000, 3, 0, 0, 1, 0, 0
cpu3, FloatsWritten, core_0, Accumulator, 549676000, 3, 0, 0, 1, 0, 0
